7.6564e-05,45296
0.0109924,45296
0.0216822,45512
0.0321881,45512
0.0425081,45728
0.0529984,45728
0.0635471,45728
0.0740525,45728
0.0845329,45944
0.0950446,45944
0.105447,45944
0.115856,46160
0.126334,46376
0.136775,46376
0.147209,46592
0.157628,46592
0.168062,46808
0.178584,46592
0.189112,46592
0.199745,46592
0.210348,46592
0.220973,46592
0.231595,46592
0.2421,46592
0.25269,46592
0.263352,46592
0.27387,46592
0.28428,46808
0.29465,47024
0.30513,47240
0.315671,47672
0.326169,48104
0.336769,48536
0.347252,48752
0.357763,48752
0.368142,48968
0.378518,49184
0.38884,49832
0.39917,49400
0.409523,49832
0.419822,50912
0.430188,51776
0.440652,53072
0.451073,53072
0.46143,53720
0.471812,53936
0.482288,54368
0.492637,54152
0.5029,54584
0.513174,54584
0.523554,55232
0.533891,55664
0.544214,55664
0.554548,55664
0.564904,55664
0.575224,56312
0.585564,56312
0.59598,56528
0.60638,56528
0.616619,56312
0.626878,56312
0.637245,55880
0.647582,55880
0.657796,55664
0.668018,55448
0.678204,55448
0.688438,55448
0.698654,54800
0.709036,55448
0.719252,55880
0.729448,55880
0.739616,55448
0.749799,55448
0.760074,57176
0.770336,57608
0.780587,56960
0.790844,59120
0.801094,59552
0.811344,59552
0.821752,58904
0.832026,59336
0.84227,59984
0.852466,61280
0.862681,63224
0.872951,62360
0.883143,64304
0.893327,65600
0.903523,65600
0.913697,65384
0.923928,64736
0.93418,66032
0.944429,66680
0.954688,66896
0.964937,66680
0.975201,66680
0.985535,66680
0.995771,63872
1.00597,63008
1.0162,62576
1.02643,62144
1.03666,61712
1.04686,61496
1.05709,61496
1.06737,61928
1.0777,61712
1.08805,62576
1.09829,62144
1.10846,61928
1.11864,61928
1.12886,61928
1.13917,62792
1.14941,61712
1.15966,63008
1.16993,62792
1.18023,61496
1.19051,61064
1.20082,61928
1.21104,63008
1.22122,63440
1.23145,63872
1.24163,65816
1.2518,69056
1.26203,67976
1.27228,68408
1.28262,67112
1.29287,67328
1.30314,67544
1.31353,67760
1.32397,68624
1.33422,69056
1.34448,69488
1.35482,69272
1.36512,69920
1.37533,67544
1.38552,66680
1.3957,67328
1.40671,68408
1.41696,68192
1.42718,67112
1.43745,66464
1.44777,64304
1.45806,64736
1.46832,65384
1.47858,64520
1.48883,64088
1.49914,63224
1.50933,63440
1.51953,63440
1.52971,65816
1.53994,65168
1.55027,68192
1.56072,69056
1.57101,69704
1.58137,69488
1.59175,69056
1.60212,69056
1.61245,69056
1.62265,69920
1.63284,70568
1.64306,70784
1.65326,71000
1.66348,71000
1.67368,70568
1.68392,68408
1.69416,66464
1.7044,66032
1.71468,66464
1.72495,67760
1.73519,67976
1.74531,67112
1.75547,67112
1.76565,67328
1.77597,67760
1.7863,67976
1.79663,67760
1.80695,67328
1.81733,66896
1.82765,64736
1.83793,63872
1.84901,65816
1.85921,67544
1.86939,69272
1.8796,71000
1.88983,69920
1.90003,69272
1.91024,69704
1.92051,70136
1.93077,70136
1.94103,71000
1.95126,70136
1.96145,70352
1.97167,71648
1.98195,71432
1.9922,71648
2.00245,71648
2.01266,71216
2.02296,69920
2.03325,69272
2.04355,68408
2.05379,67544
2.06398,68408
2.07415,68408
2.08435,69056
2.09462,69488
2.10494,68840
2.11525,68408
2.12557,67976
2.13587,66032
2.14615,65600
2.1564,66032
2.1666,68624
2.17678,67976
2.187,69704
2.19727,70352
2.20748,71432
2.21767,71648
2.22792,71648
2.23817,71432
2.24847,71432
2.25879,71648
2.2691,71432
2.27944,71000
2.28968,71648
2.29994,71648
2.31032,71648
2.3206,70784
2.33083,68192
2.34102,67328
2.35121,66680
2.36137,66464
2.37156,66464
2.38174,66464
2.39196,67112
2.40223,67544
2.41246,66464
2.42264,66248
2.43282,65816
2.44305,65600
2.4534,67544
2.46376,66248
2.47409,67328
2.48444,68192
2.49479,67544
2.50515,66032
2.51549,65816
2.52584,66896
2.53608,67760
2.54627,69272
2.55645,70784
2.56666,71000
2.57685,72728
2.58704,72296
2.59725,72296
2.60754,72728
2.61779,72728
2.6282,73160
2.63847,73160
2.64875,72728
2.65909,72512
2.66939,71864
2.67963,72728
2.68989,72296
2.70008,71000
2.71029,69704
2.72053,69488
2.73079,69704
2.74109,71000
2.75143,71000
2.7617,69704
2.77193,69488
2.78212,69488
2.79244,69920
2.80278,69920
2.8131,67976
2.82348,67544
2.83378,67328
2.8441,68408
2.85437,66896
2.86469,67112
2.87493,66896
2.88517,68408
2.89543,68840
2.90566,71432
2.91588,71864
2.92607,72080
2.93626,72512
2.94646,72080
2.95667,71648
2.96691,73160
2.97715,73376
2.98741,73592
2.99765,73160
3.008,72944
3.01835,72512
3.02861,73160
3.03882,73592
3.04902,70784
3.05919,69920
3.06939,69272
3.07964,70568
3.09,71000
3.10023,68840
3.11047,67760
3.12069,67544
3.131,67976
3.14136,68408
3.15174,67976
3.1621,69704
3.17241,69704
3.18271,69704
3.19298,69488
3.20329,69056
3.21354,68840
3.22378,70136
3.23402,70352
3.24434,72944
3.25469,72080
3.26493,72080
3.27518,72080
3.28538,73592
3.29561,73376
3.30579,72944
3.31601,74672
3.32621,74456
3.33644,74240
3.34669,73808
3.35695,74024
3.3672,73592
3.37739,71864
3.38759,70784
3.39779,69920
3.40801,70568
3.41822,71432
3.42843,69704
3.43865,68840
3.4489,69488
3.45926,70352
3.4695,69488
3.47976,69056
3.4901,69488
3.50043,70352
3.51072,70352
3.52104,69272
3.53128,69488
3.54151,71216
3.55174,69920
3.56205,71216
3.57236,72512
3.5826,73160
3.59285,73592
3.60311,72944
3.61333,74024
3.62351,74456
3.63371,74672
3.6439,74672
3.65415,74240
3.66441,74456
3.67478,74888
3.68509,74024
3.69545,73376
3.70569,71216
3.71591,70352
3.72611,70136
3.73635,71648
3.74668,72080
3.75693,71000
3.76717,70352
3.77742,70136
3.78773,70352
3.7981,69920
3.80838,68840
3.81867,68408
3.82891,68840
3.83914,71648
3.84935,70568
3.85961,71864
3.86993,72728
3.88017,74456
3.89041,74456
3.90067,74672
3.91094,73808
3.92123,74888
3.93155,74456
3.94179,75320
3.9521,74888
3.96241,74456
3.97265,75320
3.9829,75320
3.99309,74240
4.00328,72296
4.0135,70784
4.02371,69272
4.03389,69056
4.04415,68624
4.05439,68408
4.06458,68624
4.07482,69272
4.08504,70352
4.09525,70352
4.10541,70352
4.11568,70352
4.12594,69488
4.13622,68840
4.1465,69272
4.15678,69056
4.16706,69704
4.17737,68408
4.18768,69272
4.19795,70568
4.20813,71864
4.21831,71648
4.2285,74024
4.23869,75536
4.24891,74456
4.25912,74456
4.26934,74456
4.27961,75320
4.28995,75320
4.30029,75104
4.31069,74672
4.32104,74456
4.33132,75320
4.34158,75536
4.35177,74672
4.36193,72944
4.37213,71648
4.38233,71432
4.39254,71000
4.40276,71000
4.41298,70136
4.42321,69488
4.43355,70352
4.44394,71216
4.45421,70784
4.46452,69488
4.47488,70136
4.48512,68624
4.49538,69488
4.50563,69488
4.51586,72728
4.52607,74240
4.53631,74456
4.54656,74456
4.55676,75752
4.56702,75536
4.57729,75536
4.58766,75752
4.59797,75536
4.60829,75752
4.61861,75536
4.62895,75752
4.63929,76184
4.6496,77048
4.65986,76184
4.67008,76400
4.68026,75968
4.69044,75320
4.70069,74024
4.71093,73376
4.72115,72728
4.73136,71432
4.7416,71000
4.75182,71216
4.76202,72296
4.77221,72944
4.78242,72080
4.79267,70568
4.80291,71432
4.81312,72728
4.8233,74888
4.83351,76400
4.84373,77048
4.85394,76616
4.86414,76616
4.87433,76184
4.88453,76616
4.89482,76832
4.90512,77696
4.91532,78344
4.92552,78560
4.93579,78560
4.94611,78128
4.95648,77048
4.96669,74456
4.97689,73376
4.98708,72728
4.99734,72728
5.00761,73592
5.01794,74024
5.02821,73592
5.03853,71864
5.04887,71216
5.0592,71648
5.06953,70784
5.07989,71864
5.09019,72512
5.10042,71864
5.11061,71216
5.12081,73592
5.131,72512
5.14119,73808
5.15142,76832
5.16161,76184
5.17187,75536
5.1821,76616
5.19235,76400
5.20255,76400
5.21279,76832
5.22309,77048
5.23334,77912
5.24357,77696
5.25384,77480
5.26414,76184
5.27435,74240
5.28453,73376
5.29473,72728
5.30494,72728
5.31519,72944
5.32546,72080
5.33571,72080
5.34597,72728
5.35625,72080
5.36651,72512
5.37683,71864
5.38791,70784
5.39823,70784
5.4085,72944
5.41874,74888
5.42896,75320
5.43925,75320
5.44955,74240
5.45978,75536
5.47002,75104
5.48027,75104
5.49051,75104
5.50071,76400
5.51091,76184
5.5211,76616
5.53129,77264
5.54153,76616
5.55178,76832
5.56204,77048
5.57226,74672
5.58246,73376
5.59265,74024
5.60288,72296
5.61342,72296
5.62363,72944
5.6339,74240
5.64417,74456
5.6544,74888
5.66462,73376
5.67485,72080
5.68507,71864
5.69526,73160
5.70549,74672
5.71575,75536
5.7261,75968
5.73641,75968
5.74664,76184
5.75694,76184
5.76726,76184
5.7775,76616
5.78778,77480
5.79813,77696
5.80852,77048
5.81885,76832
5.82916,76832
5.83944,76832
5.84967,77912
5.85985,74888
5.87002,73592
5.8802,73160
5.89037,72728
5.90056,72512
5.9108,71648
5.92103,72296
5.93122,72512
5.9414,72512
5.95161,71432
5.96182,70784
5.97205,71000
5.98231,71216
5.9927,71864
6.00295,72080
6.01321,73160
6.02351,73592
6.03381,73376
6.04409,72512
6.05435,71432
6.06459,72944
6.07482,74024
6.08515,75104
6.09552,74672
6.10576,76832
6.11602,76616
6.12637,76184
6.1367,76184
6.14703,75968
6.15734,76616
6.16766,76184
6.1779,76832
6.18814,76616
6.19839,76616
6.20863,76400
6.21891,76616
6.22913,76400
6.23931,75752
6.24949,76184
6.25969,74024
6.26996,73160
6.2802,71432
6.29047,70784
6.30076,70136
6.3111,69920
6.32141,70568
6.33174,70352
6.34205,71216
6.35244,70136
6.3628,72080
6.37314,72080
6.38342,71648
6.39366,70784
6.40385,71648
6.41409,76184
6.42437,75536
6.43462,75752
6.44481,76400
6.45501,77480
6.46521,77912
6.47544,77264
6.48573,77264
6.49597,77480
6.50628,77912
6.5166,77480
6.5269,77696
6.53721,77480
6.54758,77696
6.55783,77480
6.56809,74456
6.57828,74024
6.58855,74456
6.59881,73808
6.60906,74672
6.61932,71864
6.62954,71216
6.6398,71432
6.65005,72296
6.66033,73160
6.6706,73160
6.68088,72728
6.69118,71000
6.70148,71432
6.71177,73808
6.72197,75752
6.73214,75536
6.74234,76400
6.75254,77480
6.76275,77264
6.77301,78128
6.7833,78128
6.79353,77048
6.80381,78560
6.81405,78992
6.82435,78560
6.83466,78128
6.84501,78776
6.85534,78776
6.86564,78560
6.87584,77912
6.88602,77264
6.89621,77480
6.90646,77264
6.91673,75104
6.92705,72944
6.93736,73592
6.94762,74240
6.95791,72944
6.96822,71648
6.97846,73160
6.9887,73592
6.99893,73376
7.00913,73160
7.01931,73592
7.02952,74672
7.03974,75752
7.04998,75320
7.06025,75536
7.07063,75536
7.08087,75320
7.09112,75968
7.10139,78344
7.11166,77696
7.12199,76832
7.1323,76400
7.14253,76616
7.15275,78128
7.16295,77696
7.17315,76616
7.18334,74888
7.19351,74456
7.20368,73808
7.21391,73376
7.22411,72944
7.23433,73808
7.24456,75104
7.25485,75320
7.26511,73376
7.27539,71648
7.28565,71432
7.29592,71648
7.30622,73160
7.31654,73808
7.32692,73160
7.33727,71864
7.34764,72296
7.35794,71864
7.36826,70784
7.37849,71000
7.38871,73376
7.3989,75536
7.40909,75968
7.41928,76400
7.42947,77696
7.43967,77480
7.44993,78128
7.46022,78560
7.47047,79424
7.48074,77912
7.49104,78776
7.50129,78992
7.51159,79208
7.52191,78560
7.53222,78128
7.54246,77048
7.55267,75104
7.56284,74456
7.57304,74240
7.58327,75320
7.59352,74888
7.60375,73376
7.61399,72944
7.62423,72512
7.63458,74456
7.645,72944
7.65535,74024
7.66568,74888
7.67605,74240
7.68637,72728
7.69665,72512
7.70689,72944
7.71716,73376
7.72742,76832
7.73766,76400
7.748,76616
7.75835,75968
7.76858,75968
7.77882,77264
7.78908,76400
7.79928,77912
7.80946,77480
7.81967,78128
7.82991,78560
7.84011,78560
7.85029,78776
7.86049,78992
7.87068,79208
7.88089,75752
7.89107,74888
7.90127,74888
7.91152,74456
7.92174,75752
7.93197,75104
7.94221,74672
7.95246,75104
7.96271,75536
7.97296,75536
7.98325,75320
7.99359,74240
8.00394,72080
8.0142,71648
8.02935,73808
8.03958,75968
8.04976,77912
8.06001,77696
8.07025,79208
8.08056,78992
8.09087,77912
8.10122,77264
8.11162,78560
8.12192,78344
8.13225,78344
8.14257,77912
8.15291,77696
8.16322,78560
8.17346,78992
8.18372,78344
8.19392,77696
8.20412,75536
8.21432,74240
8.22451,75320
8.23471,76400
8.24496,75968
8.2552,75104
8.26548,73808
8.27576,75104
8.28595,74240
8.29615,73808
8.3064,73592
8.31663,72512
8.32683,73160
8.33702,75752
8.34724,76832
8.35747,77048
8.36771,79208
8.37797,77480
8.38833,77696
8.3988,78128
8.40917,77912
8.41959,78560
8.42997,80504
8.44035,80504
8.45075,79208
8.46115,79208
8.47158,79856
8.48191,79424
8.49218,77912
8.5025,76400
8.5128,75536
8.52307,75104
8.53338,74888
8.54354,75752
8.55369,76184
8.56385,76400
8.574,76400
8.58419,75320
8.59434,73376
8.60454,73592
8.61488,75752
8.62518,77480
8.63551,77264
8.6458,77696
8.65609,77912
8.6664,79208
8.67679,79208
8.68715,78128
8.69743,79640
8.7078,80504
8.71818,81152
8.72855,80936
8.73891,80504
8.74954,79856
8.76006,78344
8.77043,76400
8.78078,75752
8.79113,75104
8.80144,75104
8.81179,75752
8.8222,76400
8.83262,75320
8.84299,74888
8.8534,75320
8.86379,76832
8.87417,76616
8.88466,75968
8.89504,74888
8.90543,76184
8.91579,75104
8.92614,76616
8.93657,77048
8.94684,76400
8.957,77912
8.96727,77480
8.97758,77912
8.98795,78128
8.99833,77696
9.00885,77696
9.01939,77696
9.02985,77912
9.04022,78128
9.05058,78776
9.06087,78992
9.07119,77048
9.08162,75536
9.09202,74888
9.10231,74240
9.11267,74024
9.12301,73592
9.13335,74024
9.14369,74240
9.15403,74024
9.16434,73160
9.17469,72512
9.1851,72296
9.19571,74240
9.20624,73592
9.21676,72944
9.22732,74456
9.23785,74240
9.24837,72944
9.25886,72296
9.26941,72728
9.27977,73808
9.29014,76832
9.30045,76832
9.31068,76832
9.32084,77480
9.331,79424
9.34116,77696
9.35132,78992
9.36149,80504
9.37166,81368
9.38194,81368
9.39233,81800
9.40266,80288
9.41299,79424
9.4233,78344
9.43358,77480
9.44395,73376
9.45441,72728
9.46487,71216
9.47551,70568
9.4861,69488
9.49657,69272
9.50695,70352
9.51742,70784
9.52802,69488
9.53846,70352
9.54897,70352
9.55958,70136
9.57007,69920
9.58044,69272
9.59075,71864
9.6011,73160
9.61145,74240
9.62175,73808
9.63212,74024
9.64248,75536
9.65296,75752
9.66334,75752
9.67373,75536
9.68402,74888
9.69433,74672
9.70461,73376
9.71499,71864
9.72527,70352
9.73548,71000
9.74576,70352
9.75607,69920
9.76647,68408
9.77698,67976
9.78759,67544
9.79804,67760
9.80859,67544
9.81906,68408
9.82952,68192
9.84008,67328
9.85044,67544
9.86094,67112
9.87157,66464
9.88196,67112
9.89227,67544
9.90254,68624
9.91298,69920
9.92337,70136
9.93376,70568
9.94416,70568
9.95477,70352
9.96522,71432
9.97567,71000
9.98617,71432
9.99672,71648
10.0073,71216
10.0178,71216
10.0285,70352
10.0388,69488
10.0491,68192
10.0595,67976
10.0698,67760
10.0801,67328
10.0904,67544
10.1006,66896
10.1108,67112
10.1212,66896
10.1316,66464
10.142,66248
10.1524,65600
10.1628,66248
10.1734,66248
10.1838,66896
10.194,69272
10.2043,68840
10.2146,69056
10.225,69272
10.2353,70136
10.2456,71216
10.2559,71648
10.2662,71000
10.2766,70784
10.287,70352
10.2975,70352
10.308,69920
10.3184,69920
10.3288,70568
10.3392,69704
10.3496,68624
10.3599,68408
10.3703,68192
10.3807,68408
10.3911,68192
10.4015,67544
10.4121,67328
10.4225,66896
10.433,66248
10.4433,67328
10.4536,67328
10.4638,67112
10.4741,66464
10.4845,66464
10.495,67112
10.5053,68192
10.5157,69056
10.526,69704
10.5363,70568
10.5466,69920
10.557,71216
10.5673,71864
10.5776,72512
10.5879,72944
10.5981,71864
10.6084,70136
10.6187,69272
10.6292,68408
10.6397,67760
10.65,67544
10.6603,67328
10.6707,67328
10.681,67976
10.6913,67328
10.7016,66896
10.7119,66680
10.7224,67112
10.7329,67760
10.7434,67544
10.7539,66896
10.7643,67328
10.7748,66896
10.7853,66896
10.7957,66680
10.806,66032
10.8162,66032
10.8263,67976
10.8365,69056
10.8467,69488
10.8569,69272
10.867,69704
10.8772,69272
10.8876,70136
10.898,70352
10.9082,70784
10.9185,70784
10.9289,71000
10.9392,69920
10.9496,68840
10.9599,68408
10.9703,67760
10.9806,67544
10.991,67328
11.0014,67112
11.0118,66680
11.0221,67760
11.0325,67328
11.0429,66464
11.0533,67328
11.0637,66032
11.0741,66464
11.0846,66248
11.0949,67760
11.1053,68840
11.1157,69272
11.126,69272
11.1364,69920
11.1468,70352
11.1572,69488
11.1678,70136
11.1783,69272
11.1887,69272
11.1991,69488
11.2094,70136
11.2195,70352
11.2297,71000
11.24,70784
11.2504,69704
11.2607,67760
11.2711,67112
11.2814,66464
11.2917,66896
11.302,67112
11.3125,66896
11.3227,66680
11.3331,66464
11.3435,65816
11.3538,66032
11.3642,66680
11.3746,65600
11.385,65384
11.3953,65600
11.4056,68192
11.4159,68840
11.4263,69488
11.4366,69488
11.4469,69488
11.4572,70352
11.4676,71000
11.4779,71432
11.4883,71216
11.4987,71216
11.5092,70784
11.5197,70568
11.5301,70352
11.5404,70352
11.5505,70352
11.5607,70352
11.571,69920
11.5814,69488
11.5917,69488
11.6021,68840
11.6124,68624
11.6227,67760
11.633,67328
11.6433,66896
11.6536,66680
11.664,67544
11.6744,67760
11.6848,67976
11.6951,66680
11.7056,67112
11.7162,67112
11.7265,67976
11.7368,69488
11.7472,70352
11.7574,71216
11.7678,71000
11.7782,70568
11.7885,71864
11.7989,71864
11.8094,72080
11.8198,72512
11.8301,71648
11.8404,71216
11.8507,70568
11.861,69920
11.8714,69272
11.8817,69056
11.8921,68624
11.9024,68624
11.9127,68408
11.923,66896
11.9333,66680
11.9436,65816
11.954,65600
11.9644,65384
11.9749,65168
11.9853,65384
11.9957,66032
12.006,66464
12.0163,66248
12.0267,67328
12.037,67976
12.0473,67112
12.0578,68192
12.0681,69488
12.0784,69488
12.0888,71432
12.0992,71648
12.1096,70568
12.1201,71648
12.1306,72296
12.1409,72296
12.1513,72296
12.1617,72728
12.1722,71864
12.1825,71216
12.1928,70784
12.2031,70352
12.2134,69056
12.2237,67976
12.2339,66680
12.244,66248
12.2542,65816
12.2644,65816
12.2745,65816
12.2847,66032
12.2949,66032
12.3052,66464
12.3157,65816
12.3261,66248
12.3365,67112
12.3468,68408
12.3571,69272
12.3675,69056
12.3777,69056
12.388,69488
12.3983,70136
12.4087,70136
12.4191,70352
12.4295,71216
12.4399,70784
12.4503,70352
12.4608,70136
12.4713,70568
12.4816,70568
12.4919,70568
12.5022,70136
12.5125,69704
12.5229,69272
12.5332,68408
12.5436,67544
12.5542,67112
12.5647,66464
12.5752,65816
12.5857,65384
12.5963,65384
12.6069,65384
12.6173,64952
12.6276,64952
12.6379,64952
12.6483,65816
12.6586,65168
12.6691,64736
12.6797,64304
12.6902,64952
12.7005,66464
12.7108,67760
12.7212,68624
12.7315,68192
12.7418,68192
12.7521,69056
12.7625,69920
12.7728,69704
12.7832,69272
12.7936,69272
12.8039,69272
12.8143,68624
12.8246,68624
12.8349,69056
12.8451,68840
12.8554,68840
12.8657,69056
12.8759,69272
12.8862,68624
12.8964,68408
12.9066,68624
12.9169,67976
12.9272,66896
12.9377,66464
12.948,65600
12.9583,64736
12.9686,64952
12.9789,64952
12.9891,64952
12.9993,65384
13.0096,64952
13.0199,64736
13.0302,64520
13.0405,64520
13.0508,64952
13.0611,67976
13.0713,68408
13.0815,69488
13.0918,69920
13.102,69056
13.1122,70784
13.1225,71216
13.1329,71000
13.1433,70568
13.1537,70784
13.1639,69488
13.1741,69272
13.1843,69056
13.1945,68192
13.2048,67976
13.215,68192
13.2253,68192
13.2356,68408
13.2459,68408
13.2562,68624
13.2665,67976
13.2768,67112
13.2871,67328
13.2973,67544
13.3077,66464
13.3181,66680
13.3283,66896
13.3386,68624
13.3488,69704
13.3591,70784
13.3693,71864
13.3796,71648
13.3898,72728
13.4001,72728
13.4103,73160
13.4206,73808
13.4308,72512
13.441,71432
13.4512,69920
13.4614,69488
13.4716,69488
13.4818,68408
13.492,69056
13.5023,69920
13.5125,69704
13.5227,69488
13.5329,68624
13.5433,67976
13.5536,67976
13.5638,67112
13.5741,71216
13.5843,72080
13.5945,72728
13.6048,72944
13.615,72080
13.6254,73808
13.6356,74240
13.6459,74888
13.6562,74240
13.6664,73160
13.6766,71648
13.6868,70568
13.6969,69272
